,org_name,repo_name,file_name,commit_message,commit_sha,issue_id,summary_issue,XCM
0,Mirantis,puppetlabs-openstack,manifests/controller.pp,"Merge pull request #137 from aimonb/master

add nova-volume class.",eaffe6118fd56e46343ce6c93b84a00fe7b8db68,,,"manifests/controller.pp | Merge pull request #137 from aimonb/master

add nova-volume class. | No Issue | No Summary"
1,Mirantis,puppetlabs-openstack,manifests/controller.pp,add nova-volume class.,c21ce0d07cb44038b42bcb2eb0694f1dd50d2e9a,,,manifests/controller.pp | add nova-volume class. | No Issue | No Summary
2,Mirantis,puppetlabs-openstack,manifests/nova/controller.pp,"Merge pull request #135 from aimonb/master

FIX: add missing arg. ADD: tests",601d623b7b41f4c612d18e567aec089d832d9af1,,,"manifests/nova/controller.pp | Merge pull request #135 from aimonb/master

FIX: add missing arg. ADD: tests | No Issue | No Summary"
3,Mirantis,puppetlabs-openstack,manifests/controller.pp,FIX: add missing arg. ADD: tests,2d4b7fbccf6fb13c087382dc89003f0b0a03eccc,,,manifests/controller.pp | FIX: add missing arg. ADD: tests | No Issue | No Summary
4,Mirantis,puppetlabs-openstack,manifests/controller.pp,"Merge pull request #130 from bodepd/aimon_specs

add spec tests",0a967ea68a4f7eac139550b3d877cd0c0f0add5a,,,"manifests/controller.pp | Merge pull request #130 from bodepd/aimon_specs

add spec tests | No Issue | No Summary"
5,Mirantis,puppetlabs-openstack,manifests/nova/controller.pp,"Merge pull request #130 from bodepd/aimon_specs

add spec tests",0a967ea68a4f7eac139550b3d877cd0c0f0add5a,,,"manifests/nova/controller.pp | Merge pull request #130 from bodepd/aimon_specs

add spec tests | No Issue | No Summary"
6,Mirantis,puppetlabs-openstack,manifests/compute.pp,"Merge pull request #129 from aimonb/rabbit_virtual_host

 Add rabbit_virtual_host support to openstack controller",d48424b655ebd3d1212910d17a0ae6100e31520d,,,"manifests/compute.pp | Merge pull request #129 from aimonb/rabbit_virtual_host

 Add rabbit_virtual_host support to openstack controller | No Issue | No Summary"
7,Mirantis,puppetlabs-openstack,manifests/controller.pp,"Merge pull request #129 from aimonb/rabbit_virtual_host

 Add rabbit_virtual_host support to openstack controller",d48424b655ebd3d1212910d17a0ae6100e31520d,,,"manifests/controller.pp | Merge pull request #129 from aimonb/rabbit_virtual_host

 Add rabbit_virtual_host support to openstack controller | No Issue | No Summary"
8,Mirantis,puppetlabs-openstack,manifests/nova/controller.pp,"Merge pull request #129 from aimonb/rabbit_virtual_host

 Add rabbit_virtual_host support to openstack controller",d48424b655ebd3d1212910d17a0ae6100e31520d,,,"manifests/nova/controller.pp | Merge pull request #129 from aimonb/rabbit_virtual_host

 Add rabbit_virtual_host support to openstack controller | No Issue | No Summary"
9,Mirantis,puppetlabs-openstack,spec/fixtures/manifests/site.pp,"Merge pull request #129 from aimonb/rabbit_virtual_host

 Add rabbit_virtual_host support to openstack controller",d48424b655ebd3d1212910d17a0ae6100e31520d,,,"spec/fixtures/manifests/site.pp | Merge pull request #129 from aimonb/rabbit_virtual_host

 Add rabbit_virtual_host support to openstack controller | No Issue | No Summary"
10,Mirantis,puppetlabs-openstack,manifests/all.pp,"Merge pull request #128 from aimonb/optional_horizon

Make Horizon installation optional",b0e290682c87a43e5dea216f36e723377ae5ff2c,,,"manifests/all.pp | Merge pull request #128 from aimonb/optional_horizon

Make Horizon installation optional | No Issue | No Summary"
11,Mirantis,puppetlabs-openstack,manifests/controller.pp,"Merge pull request #128 from aimonb/optional_horizon

Make Horizon installation optional",b0e290682c87a43e5dea216f36e723377ae5ff2c,,,"manifests/controller.pp | Merge pull request #128 from aimonb/optional_horizon

Make Horizon installation optional | No Issue | No Summary"
12,Mirantis,puppetlabs-openstack,manifests/compute.pp,Fixed bad variable name,426236831fe3ba03c14e83be53905af94b15949a,,,manifests/compute.pp | Fixed bad variable name | No Issue | No Summary
13,Mirantis,puppetlabs-openstack,spec/fixtures/manifests/site.pp,Fixed bad variable name,426236831fe3ba03c14e83be53905af94b15949a,,,spec/fixtures/manifests/site.pp | Fixed bad variable name | No Issue | No Summary
14,Mirantis,puppetlabs-openstack,manifests/controller.pp,typo,e9d544721d00a1be346d0d16ebf7c56b8533dab3,,,manifests/controller.pp | typo | No Issue | No Summary
15,Mirantis,puppetlabs-openstack,manifests/controller.pp,typo,2283204d0ce8eac236b46117b31978e19f2b0b05,,,manifests/controller.pp | typo | No Issue | No Summary
16,Mirantis,puppetlabs-openstack,manifests/all.pp,Make Horiuzon installation optional,7d45133d37442e1bfee2666665203142f949d676,,,manifests/all.pp | Make Horiuzon installation optional | No Issue | No Summary
17,Mirantis,puppetlabs-openstack,manifests/controller.pp,Make Horiuzon installation optional,7d45133d37442e1bfee2666665203142f949d676,,,manifests/controller.pp | Make Horiuzon installation optional | No Issue | No Summary
18,Mirantis,puppetlabs-openstack,manifests/controller.pp,revert optional horizon for separate pull requests,9b052cd5fe53745e32ba5f21e6645f68fc8bce91,,,manifests/controller.pp | revert optional horizon for separate pull requests | No Issue | No Summary
19,Mirantis,puppetlabs-openstack,manifests/compute.pp,Add rabbit_virtual_host support to openstack controller module .. feature exists in puppetlabs-nova already. Also Made installation of Horizon optional.,843a2e0aef58dd2789852715fa9a73a76e6db130,,,manifests/compute.pp | Add rabbit_virtual_host support to openstack controller module .. feature exists in puppetlabs-nova already. Also Made installation of Horizon optional. | No Issue | No Summary
20,Mirantis,puppetlabs-openstack,manifests/compute.pp,Add rabbit_virtual_host support to openstack controller module .. feature exists in puppetlabs-nova already. Also Made installation of Horizon optional.,0a31e07d9ef2c36eca0be4ffc845c0b1b50411d2,,,manifests/compute.pp | Add rabbit_virtual_host support to openstack controller module .. feature exists in puppetlabs-nova already. Also Made installation of Horizon optional. | No Issue | No Summary
21,Mirantis,puppetlabs-openstack,manifests/controller.pp,Add rabbit_virtual_host support to openstack controller module .. feature exists in puppetlabs-nova already. Also Made installation of Horizon optional.,0a31e07d9ef2c36eca0be4ffc845c0b1b50411d2,,,manifests/controller.pp | Add rabbit_virtual_host support to openstack controller module .. feature exists in puppetlabs-nova already. Also Made installation of Horizon optional. | No Issue | No Summary
22,Mirantis,puppetlabs-openstack,manifests/nova/controller.pp,Add rabbit_virtual_host support to openstack controller module .. feature exists in puppetlabs-nova already. Also Made installation of Horizon optional.,0a31e07d9ef2c36eca0be4ffc845c0b1b50411d2,,,manifests/nova/controller.pp | Add rabbit_virtual_host support to openstack controller module .. feature exists in puppetlabs-nova already. Also Made installation of Horizon optional. | No Issue | No Summary
23,Mirantis,puppetlabs-openstack,manifests/all.pp,"Merge pull request #122 from bodepd/folsom_quantum_updates

quantum updates",0921350a667cb63a6f3989869941f3651ca0709b,,,"manifests/all.pp | Merge pull request #122 from bodepd/folsom_quantum_updates

quantum updates | No Issue | No Summary"
24,Mirantis,puppetlabs-openstack,manifests/compute.pp,"Merge pull request #122 from bodepd/folsom_quantum_updates

quantum updates",0921350a667cb63a6f3989869941f3651ca0709b,,,"manifests/compute.pp | Merge pull request #122 from bodepd/folsom_quantum_updates

quantum updates | No Issue | No Summary"
25,Mirantis,puppetlabs-openstack,manifests/controller.pp,"Merge pull request #122 from bodepd/folsom_quantum_updates

quantum updates",0921350a667cb63a6f3989869941f3651ca0709b,,,"manifests/controller.pp | Merge pull request #122 from bodepd/folsom_quantum_updates

quantum updates | No Issue | No Summary"
26,Mirantis,puppetlabs-openstack,manifests/nova/controller.pp,"Merge pull request #122 from bodepd/folsom_quantum_updates

quantum updates",0921350a667cb63a6f3989869941f3651ca0709b,,,"manifests/nova/controller.pp | Merge pull request #122 from bodepd/folsom_quantum_updates

quantum updates | No Issue | No Summary"
27,Mirantis,puppetlabs-openstack,manifests/all.pp,"quantum updates

- do not make quantum the default config
- update params to reflect latest quantum module",6f76b4f9794af32ab27125cf6fbd44710858cdac,,,"manifests/all.pp | quantum updates

- do not make quantum the default config
- update params to reflect latest quantum module | No Issue | No Summary"
28,Mirantis,puppetlabs-openstack,manifests/compute.pp,"quantum updates

- do not make quantum the default config
- update params to reflect latest quantum module",6f76b4f9794af32ab27125cf6fbd44710858cdac,,,"manifests/compute.pp | quantum updates

- do not make quantum the default config
- update params to reflect latest quantum module | No Issue | No Summary"
29,Mirantis,puppetlabs-openstack,manifests/controller.pp,"quantum updates

- do not make quantum the default config
- update params to reflect latest quantum module",6f76b4f9794af32ab27125cf6fbd44710858cdac,,,"manifests/controller.pp | quantum updates

- do not make quantum the default config
- update params to reflect latest quantum module | No Issue | No Summary"
30,Mirantis,puppetlabs-openstack,manifests/nova/controller.pp,"quantum updates

- do not make quantum the default config
- update params to reflect latest quantum module",6f76b4f9794af32ab27125cf6fbd44710858cdac,,,"manifests/nova/controller.pp | quantum updates

- do not make quantum the default config
- update params to reflect latest quantum module | No Issue | No Summary"
31,Mirantis,puppet-manifests,modules/fuel_project/manifests/zuul.pp,"Use hiera lookup to get path to zuul layout

Change-Id: I422c243cdaf2499ac8d712ac4f3b9553f3058267",879fb442aca9009ece8cf270d5c0341aa6039d81,,,"modules/fuel_project/manifests/zuul.pp | Use hiera lookup to get path to zuul layout

Change-Id: I422c243cdaf2499ac8d712ac4f3b9553f3058267 | No Issue | No Summary"
32,Mirantis,puppet-manifests,modules/fuel_project/manifests/zuul.pp,"Fix zuul configuration update script

Change-Id: I88005276de0422bdd681eb656acaf84b8977f0df",2ad463e19e004f3b2daefbc497bfcce709ee8c49,,,"modules/fuel_project/manifests/zuul.pp | Fix zuul configuration update script

Change-Id: I88005276de0422bdd681eb656acaf84b8977f0df | No Issue | No Summary"
33,Mirantis,puppet-manifests,modules/racks/manifests/webapp.pp,"Enabling non-conditional migration and syncdb for racks.

Change-Id: Ia3dacb17ad9cd6c8202eab769906892716213285
Signed-off-by: Igor Shishkin <me@teran.ru>",7a78f1e5c7e1bd25f05d424fa639d952270b67c5,,,"modules/racks/manifests/webapp.pp | Enabling non-conditional migration and syncdb for racks.

Change-Id: Ia3dacb17ad9cd6c8202eab769906892716213285
Signed-off-by: Igor Shishkin <me@teran.ru> | No Issue | No Summary"
34,Mirantis,puppet-manifests,modules/fuel_project/manifests/common.pp,"Use libvirt 1.2.12 on RHEL bases distros

Since we plan to use libvirt 1.2.12 on all related distros
(Ubuntu,RHEL), its required to use versionlocking to pin
to specific pkg version.

Also remove the FIXME tmp code as the custom rule for polkit is
provided by the libvirt-daemon 1.2.12 package.

Add jenkins user to the kvm group as kvm group is allowed in the
polkit's rule, which comes from libvirt-daemon v1.2.12.

Change-Id: I8e5d4a085c3bcf0659865c161f45bba52178876e",7c21a7f2abd8f5e499d6fdb34ff2c298b2b3588e,,,"modules/fuel_project/manifests/common.pp | Use libvirt 1.2.12 on RHEL bases distros

Since we plan to use libvirt 1.2.12 on all related distros
(Ubuntu,RHEL), its required to use versionlocking to pin
to specific pkg version.

Also remove the FIXME tmp code as the custom rule for polkit is
provided by the libvirt-daemon 1.2.12 package.

Add jenkins user to the kvm group as kvm group is allowed in the
polkit's rule, which comes from libvirt-daemon v1.2.12.

Change-Id: I8e5d4a085c3bcf0659865c161f45bba52178876e | No Issue | No Summary"
35,Mirantis,puppet-manifests,modules/fuel_project/manifests/jenkins/slave.pp,"Use libvirt 1.2.12 on RHEL bases distros

Since we plan to use libvirt 1.2.12 on all related distros
(Ubuntu,RHEL), its required to use versionlocking to pin
to specific pkg version.

Also remove the FIXME tmp code as the custom rule for polkit is
provided by the libvirt-daemon 1.2.12 package.

Add jenkins user to the kvm group as kvm group is allowed in the
polkit's rule, which comes from libvirt-daemon v1.2.12.

Change-Id: I8e5d4a085c3bcf0659865c161f45bba52178876e",7c21a7f2abd8f5e499d6fdb34ff2c298b2b3588e,,,"modules/fuel_project/manifests/jenkins/slave.pp | Use libvirt 1.2.12 on RHEL bases distros

Since we plan to use libvirt 1.2.12 on all related distros
(Ubuntu,RHEL), its required to use versionlocking to pin
to specific pkg version.

Also remove the FIXME tmp code as the custom rule for polkit is
provided by the libvirt-daemon 1.2.12 package.

Add jenkins user to the kvm group as kvm group is allowed in the
polkit's rule, which comes from libvirt-daemon v1.2.12.

Change-Id: I8e5d4a085c3bcf0659865c161f45bba52178876e | No Issue | No Summary"
36,Mirantis,puppet-manifests,modules/jenkins/manifests/master.pp,"Set Gerrit trigger configuration via jenkins_cli.

Gerrit trigger configuration added to the Jenkins installation
process. It allows to include or not gerrit trigger configurations
during the jenkins installation. To include gerrit configuration
need to set gerrit_enabled variable to true in hiera jenkins_master
role and specify other configuration gerrit_server_name,
gerrit_hostname, gerrit_url, gerrit_username and gerrit_key_path.
Leave blank or comment gerrit_enabled variable to skip gerrit
configuration during the Jenkins installation.

Change-Id: Iabada257aaf45b84f94a1e24093dd98559c6a3b3",42f199d8dfa57fd54d71593184340d1953d55a07,,,"modules/jenkins/manifests/master.pp | Set Gerrit trigger configuration via jenkins_cli.

Gerrit trigger configuration added to the Jenkins installation
process. It allows to include or not gerrit trigger configurations
during the jenkins installation. To include gerrit configuration
need to set gerrit_enabled variable to true in hiera jenkins_master
role and specify other configuration gerrit_server_name,
gerrit_hostname, gerrit_url, gerrit_username and gerrit_key_path.
Leave blank or comment gerrit_enabled variable to skip gerrit
configuration during the Jenkins installation.

Change-Id: Iabada257aaf45b84f94a1e24093dd98559c6a3b3 | No Issue | No Summary"
37,Mirantis,puppet-manifests,modules/fuel_project/manifests/jenkins/slave.pp,"Add missed centos7 image required by install tests

Change-Id: Iee81852125462115cf22ff1a271ca79cb57a7526",bdd08613b2e525e70d847eff006560eceecf65bf,,,"modules/fuel_project/manifests/jenkins/slave.pp | Add missed centos7 image required by install tests

Change-Id: Iee81852125462115cf22ff1a271ca79cb57a7526 | No Issue | No Summary"
38,Mirantis,puppet-manifests,modules/zuul/manifests/init.pp,"Fix known_host creating for Zuul

Fix resource creating file containing Gerrit's host key in zuul module.

Change-Id: Ic8d3be09d0c6c5360e75716a6c7aeb0f5acbc42d",57bf32b93dbff292a109bf4b3097a713acd8ba31,,,"modules/zuul/manifests/init.pp | Fix known_host creating for Zuul

Fix resource creating file containing Gerrit's host key in zuul module.

Change-Id: Ic8d3be09d0c6c5360e75716a6c7aeb0f5acbc42d | No Issue | No Summary"
39,Mirantis,puppet-manifests,modules/fuel_project/manifests/nginx.pp,"Serve Zuul Merger's Git repositories by Nginx

Install package fcgiwrap and configure Nginx to use it to export Merger's
Git repositories.

Change-Id: I38a8187663cac51b601c037c2ae8d6e1a97e521f",e9d2eb18cd8cb61f054ec87de9834dd49b49b904,,,"modules/fuel_project/manifests/nginx.pp | Serve Zuul Merger's Git repositories by Nginx

Install package fcgiwrap and configure Nginx to use it to export Merger's
Git repositories.

Change-Id: I38a8187663cac51b601c037c2ae8d6e1a97e521f | No Issue | No Summary"
40,Mirantis,puppet-manifests,modules/zuul/manifests/init.pp,"Serve Zuul Merger's Git repositories by Nginx

Install package fcgiwrap and configure Nginx to use it to export Merger's
Git repositories.

Change-Id: I38a8187663cac51b601c037c2ae8d6e1a97e521f",e9d2eb18cd8cb61f054ec87de9834dd49b49b904,,,"modules/zuul/manifests/init.pp | Serve Zuul Merger's Git repositories by Nginx

Install package fcgiwrap and configure Nginx to use it to export Merger's
Git repositories.

Change-Id: I38a8187663cac51b601c037c2ae8d6e1a97e521f | No Issue | No Summary"
41,Mirantis,puppet-manifests,modules/jenkins/manifests/master.pp,"Set global jenkins configuration via jenkins_cli.

The following configurations are implemented to automate
jenkins installation process:
- System Admin e-mail
- SCM checkout retry count

Another implemented functionallity related to jenkins global
configuration:
- Markup Formatter
- number of executors
moved to one 'jenkins_main_conf' exec resource to avoid duplication.

Change-Id: Icc5ecfc7eeca93802fc6e3d0ab0d36bb975ef919",3030df260331361a4228af1e59c14ca499d56853,,,"modules/jenkins/manifests/master.pp | Set global jenkins configuration via jenkins_cli.

The following configurations are implemented to automate
jenkins installation process:
- System Admin e-mail
- SCM checkout retry count

Another implemented functionallity related to jenkins global
configuration:
- Markup Formatter
- number of executors
moved to one 'jenkins_main_conf' exec resource to avoid duplication.

Change-Id: Icc5ecfc7eeca93802fc6e3d0ab0d36bb975ef919 | No Issue | No Summary"
42,Mirantis,puppet-manifests,modules/fuel_project/manifests/apps/mirror.pp,"Fix bug in apps:mirror

Remove not existed plugin_dir variable

Change-Id: Ia5faceaa682c4d568955e3f0ad53cf7c951316c6",168f1fa2f4a36738628b2320a220f5d3cd3c10fa,,,"modules/fuel_project/manifests/apps/mirror.pp | Fix bug in apps:mirror

Remove not existed plugin_dir variable

Change-Id: Ia5faceaa682c4d568955e3f0ad53cf7c951316c6 | No Issue | No Summary"
43,Mirantis,puppet-manifests,modules/gerrit/manifests/init.pp,"Fix problem with hiera keys for gerrit ssh server

This change set correct order for gerrit internal ssh server keys
installation. When we use txt files we need to create it before
first gerrit installation.

Change-Id: I24211d91d2ec828c46a1b1c4dabf716a5e84888a",2d3bc618d0def1f2665cf3868964e10879d58285,,,"modules/gerrit/manifests/init.pp | Fix problem with hiera keys for gerrit ssh server

This change set correct order for gerrit internal ssh server keys
installation. When we use txt files we need to create it before
first gerrit installation.

Change-Id: I24211d91d2ec828c46a1b1c4dabf716a5e84888a | No Issue | No Summary"
44,Mirantis,puppet-manifests,modules/fuel_project/manifests/jenkins/slave.pp,"Added kolla_build_tests parameter/block

Into slave.pp manifest a new parameter with related block code has
been added regarding kolla build tests. If enabled it will install
specified packages - in this case 'python-dev' on Debian based
distros.

Partial-Bug: #1548270
Change-Id: Ic289e34a05587a35fa3bb5578feb9c1bce5b34cd",fb04cfdc4f39188f8b997d6c4c60b213e152c84e,#1548270,,"modules/fuel_project/manifests/jenkins/slave.pp | Added kolla_build_tests parameter/block

Into slave.pp manifest a new parameter with related block code has
been added regarding kolla build tests. If enabled it will install
specified packages - in this case 'python-dev' on Debian based
distros.

Partial-Bug: #1548270
Change-Id: Ic289e34a05587a35fa3bb5578feb9c1bce5b34cd | #1548270 | No Summary"
45,Mirantis,puppet-manifests,modules/racks/manifests/webapp.pp,"Fix for uwsgi::application installation

 * validate_string on $plugins attribute
 * more secure parameters for Class[uwsgi]

Change-Id: I37120478937fcc8db8bbcbcccfb7a478855d4792
Signed-off-by: Igor Shishkin <me@teran.ru>",0583934acd0f4f48f2c82324dfb75a09eead8818,,,"modules/racks/manifests/webapp.pp | Fix for uwsgi::application installation

 * validate_string on $plugins attribute
 * more secure parameters for Class[uwsgi]

Change-Id: I37120478937fcc8db8bbcbcccfb7a478855d4792
Signed-off-by: Igor Shishkin <me@teran.ru> | No Issue | No Summary"
46,Mirantis,puppet-manifests,modules/uwsgi/manifests/application.pp,"Fix for uwsgi::application installation

 * validate_string on $plugins attribute
 * more secure parameters for Class[uwsgi]

Change-Id: I37120478937fcc8db8bbcbcccfb7a478855d4792
Signed-off-by: Igor Shishkin <me@teran.ru>",0583934acd0f4f48f2c82324dfb75a09eead8818,,,"modules/uwsgi/manifests/application.pp | Fix for uwsgi::application installation

 * validate_string on $plugins attribute
 * more secure parameters for Class[uwsgi]

Change-Id: I37120478937fcc8db8bbcbcccfb7a478855d4792
Signed-off-by: Igor Shishkin <me@teran.ru> | No Issue | No Summary"
47,Mirantis,puppet-manifests,modules/uwsgi/manifests/init.pp,"Fix for uwsgi::application installation

 * validate_string on $plugins attribute
 * more secure parameters for Class[uwsgi]

Change-Id: I37120478937fcc8db8bbcbcccfb7a478855d4792
Signed-off-by: Igor Shishkin <me@teran.ru>",0583934acd0f4f48f2c82324dfb75a09eead8818,,,"modules/uwsgi/manifests/init.pp | Fix for uwsgi::application installation

 * validate_string on $plugins attribute
 * more secure parameters for Class[uwsgi]

Change-Id: I37120478937fcc8db8bbcbcccfb7a478855d4792
Signed-off-by: Igor Shishkin <me@teran.ru> | No Issue | No Summary"
48,Mirantis,puppet-manifests,modules/racks/manifests/importer.pp,"Fix for proper file declaration

Change-Id: Iaea4a4604877ca56767914d45d96cfc0727a8b82
Signed-off-by: Igor Shishkin <me@teran.ru>",9996a285e8139c69f7cf85b380b9a6add793aa54,,,"modules/racks/manifests/importer.pp | Fix for proper file declaration

Change-Id: Iaea4a4604877ca56767914d45d96cfc0727a8b82
Signed-off-by: Igor Shishkin <me@teran.ru> | No Issue | No Summary"
49,Mirantis,puppet-manifests,modules/racks/manifests/webapp.pp,"Missed uwsgi declaration fix

Change-Id: Ie1c6753120492e1c4ff97a37d779c9ddc1e6029d
Signed-off-by: Igor Shishkin <me@teran.ru>",11305ef4af9b77a8a78daa4605b4fb6798d377ac,,,"modules/racks/manifests/webapp.pp | Missed uwsgi declaration fix

Change-Id: Ie1c6753120492e1c4ff97a37d779c9ddc1e6029d
Signed-off-by: Igor Shishkin <me@teran.ru> | No Issue | No Summary"
50,Mirantis,puppet-manifests,modules/racks/manifests/importer.pp,"Fix for missed directory /etc/racks/importers

 * +More secure permissions to configuration files

Change-Id: Ib54ff67eea62b232c658ac356e2c7621eff7280f
Signed-off-by: Igor Shishkin <me@teran.ru>",06037b2ea4f2c24b0d84cc66f7247aecd06a259e,,,"modules/racks/manifests/importer.pp | Fix for missed directory /etc/racks/importers

 * +More secure permissions to configuration files

Change-Id: Ib54ff67eea62b232c658ac356e2c7621eff7280f
Signed-off-by: Igor Shishkin <me@teran.ru> | No Issue | No Summary"
51,Mirantis,puppet-manifests,modules/racks/manifests/importer.pp,"Ability to enable/disable package installation added

Change-Id: I31ee4dbfec593387e72e6addabce4582c929cdba
Signed-off-by: Igor Shishkin <me@teran.ru>",5feb88e1c5fa35c47c9fefb5084795f30afb3290,,,"modules/racks/manifests/importer.pp | Ability to enable/disable package installation added

Change-Id: I31ee4dbfec593387e72e6addabce4582c929cdba
Signed-off-by: Igor Shishkin <me@teran.ru> | No Issue | No Summary"
52,Mirantis,puppet-manifests,modules/fuel_project/manifests/jenkins/slave.pp,"Merge ""Revert ""remove python-pbr module from manifests""""",5cae08e6fb9bd500b39dcd904e06d76dc5bee027,,,"modules/fuel_project/manifests/jenkins/slave.pp | Merge ""Revert ""remove python-pbr module from manifests"""" | No Issue | No Summary"
53,Mirantis,puppet-manifests,modules/fuel_project/manifests/jenkins/slave.pp,"Revert ""remove python-pbr module from manifests""

This reverts commit 1a297cec01f33ea53813d8620648857739072188. This would probably brake some ISO and package build processes.

Change-Id: I0a79b37b4cc33df9f53d2180567497f82fd5312b",1ce95e50c0749c8335e1d4ba7865c96f948ff924,,,"modules/fuel_project/manifests/jenkins/slave.pp | Revert ""remove python-pbr module from manifests""

This reverts commit 1a297cec01f33ea53813d8620648857739072188. This would probably brake some ISO and package build processes.

Change-Id: I0a79b37b4cc33df9f53d2180567497f82fd5312b | No Issue | No Summary"
54,Mirantis,puppet-manifests,modules/fuel_project/manifests/jenkins/slave.pp,"remove python-pbr module from manifests

- only required by ISO and package building
- distribution version conflicts with fuel-main

Closes-Bug: #1547035
Change-Id: Ic53d391c57234d979f89b8affa2d9abbf5dbe89b",1a297cec01f33ea53813d8620648857739072188,#1547035,"Steps to reproduce:

1) Login to any CI server, for example: srv81-bud.infra.mirantis.net

2) Create a virtual env:
   virtualenv --system-site-packages ./devops-venv

3) Activate the virtual env:
  . ./devops-venv/bin/activate

4) Clone the  fuel-qa repository from 'master' branch:
  git clone https://github.com/openstack/fuel-qa

5) Install requirements for fuel-qa repository via PyPI:
  pip install -r ./fuel-qa/fuelweb_test/requirements.txt  --upgrade

Expected result: All requirements are installed without errors.

Actual result:  Requirements are failed to install with the following error:

...
Collecting positional>=1.0.1 (from python-keystoneclient>=0.3.2->-r ./requirements.txt (line 10))
  Downloading positional-1.0.1.tar.gz
...
    Installed /tmp/pip-build-HQmjWt/positional/pbr-1.8.1-py2.7.egg
...
    Traceback (most recent call last):
      File ""<string>"", line 1, in <module>
      File ""/tmp/pip-build-HQmjWt/positional/setup.py"", line 26, in <module>
...
    ImportError: No module named pbr_json

The cause is that there is a system package installed with the outdated version 0.7.0:

$ dpkg -l|grep pbr
ii  python-pbr                                0.7.0-0ubuntu2

$ pip list|grep pbr
pbr (0.7.0)

Proposed solution:
================

Remove the package 'python-pbr'  from the system:

$ apt-get remove python-pbr

Then, install the requirements for fuel-qa.  New version of 'pbr' will be installed via PyPI into the virtual environment:

$ pip list|grep pbr
pbr (0.11.1)


The same issue was already fixed in the https://bugs.launchpad.net/mos/+bug/1513363 for build CI, but there was just an upgrade of the package.  
I think that removing the package from the system is better to avoid the same issues in the future.","modules/fuel_project/manifests/jenkins/slave.pp | remove python-pbr module from manifests

- only required by ISO and package building
- distribution version conflicts with fuel-main

Closes-Bug: #1547035
Change-Id: Ic53d391c57234d979f89b8affa2d9abbf5dbe89b | #1547035 | Steps to reproduce:

1) Login to any CI server, for example: srv81-bud.infra.mirantis.net

2) Create a virtual env:
   virtualenv --system-site-packages ./devops-venv

3) Activate the virtual env:
  . ./devops-venv/bin/activate

4) Clone the  fuel-qa repository from 'master' branch:
  git clone https://github.com/openstack/fuel-qa

5) Install requirements for fuel-qa repository via PyPI:
  pip install -r ./fuel-qa/fuelweb_test/requirements.txt  --upgrade

Expected result: All requirements are installed without errors.

Actual result:  Requirements are failed to install with the following error:

...
Collecting positional>=1.0.1 (from python-keystoneclient>=0.3.2->-r ./requirements.txt (line 10))
  Downloading positional-1.0.1.tar.gz
...
    Installed /tmp/pip-build-HQmjWt/positional/pbr-1.8.1-py2.7.egg
...
    Traceback (most recent call last):
      File ""<string>"", line 1, in <module>
      File ""/tmp/pip-build-HQmjWt/positional/setup.py"", line 26, in <module>
...
    ImportError: No module named pbr_json

The cause is that there is a system package installed with the outdated version 0.7.0:

$ dpkg -l|grep pbr
ii  python-pbr                                0.7.0-0ubuntu2

$ pip list|grep pbr
pbr (0.7.0)

Proposed solution:
================

Remove the package 'python-pbr'  from the system:

$ apt-get remove python-pbr

Then, install the requirements for fuel-qa.  New version of 'pbr' will be installed via PyPI into the virtual environment:

$ pip list|grep pbr
pbr (0.11.1)


The same issue was already fixed in the https://bugs.launchpad.net/mos/+bug/1513363 for build CI, but there was just an upgrade of the package.  
I think that removing the package from the system is better to avoid the same issues in the future."
55,Mirantis,puppet-manifests,modules/racks/manifests/webapp.pp,"Fix for new static path

Change-Id: I4429d7351d429a866e7e0f173005c71f89dc297a
Signed-off-by: Igor Shishkin <me@teran.ru>",1de84aed53bda6e48e60a4e2f82234b7e71e7c8e,,,"modules/racks/manifests/webapp.pp | Fix for new static path

Change-Id: I4429d7351d429a866e7e0f173005c71f89dc297a
Signed-off-by: Igor Shishkin <me@teran.ru> | No Issue | No Summary"
56,Mirantis,puppet-manifests,modules/racks/manifests/webapp.pp,"Puppet module update according to new changes in racks

Change-Id: I71a2670fcaf415ffff8194c6a4a13422f501ce7f
Signed-off-by: Igor Shishkin <me@teran.ru>",98664cd821063caac19d27e1aa400336f0ba6fe0,,,"modules/racks/manifests/webapp.pp | Puppet module update according to new changes in racks

Change-Id: I71a2670fcaf415ffff8194c6a4a13422f501ce7f
Signed-off-by: Igor Shishkin <me@teran.ru> | No Issue | No Summary"
57,Mirantis,puppet-manifests,modules/fuel_project/manifests/jenkins/slave.pp,"Ensure to notify polkit on adding new rule file

- changed permission on rule file to make it readable by others,
- notify polkit service when rule file is provided.

Change-Id: I8ae2146e17c08d780beb81a285de7f58f9d209cf",6cc693085350bca7c6b203054c05ef4c353a8788,,,"modules/fuel_project/manifests/jenkins/slave.pp | Ensure to notify polkit on adding new rule file

- changed permission on rule file to make it readable by others,
- notify polkit service when rule file is provided.

Change-Id: I8ae2146e17c08d780beb81a285de7f58f9d209cf | No Issue | No Summary"
